Data,UF,Municipio,Residencial,Locais de Trabalho,Estações de transp. público,Parques,Mercados e farmácias,Varejo e lazer
2021-04-22,Amazonas,Manaus,9.0,10.0,4.0,-30.0,38.0,-10.0
2021-04-23,Amazonas,Manaus,10.0,12.0,7.0,-19.0,45.0,-4.0
2021-04-24,Amazonas,Manaus,8.0,22.0,3.0,-21.0,53.0,-5.0
2021-04-25,Amazonas,Manaus,9.0,15.0,-6.0,-25.0,46.0,-22.0
2021-04-26,Amazonas,Manaus,10.0,9.0,-3.0,-38.0,32.0,-20.0
2021-04-27,Amazonas,Manaus,8.0,12.0,4.0,-16.0,51.0,-7.0
2021-04-28,Amazonas,Manaus,9.0,10.0,1.0,-28.0,46.0,-11.0
2021-04-29,Amazonas,Manaus,9.0,12.0,7.0,-18.0,50.0,-4.0
2021-04-30,Amazonas,Manaus,7.0,17.0,12.0,-7.0,70.0,8.0
2021-05-01,Amazonas,Manaus,8.0,-4.0,-1.0,-4.0,73.0,1.0
2021-05-02,Amazonas,Manaus,7.0,16.0,-2.0,-16.0,64.0,-13.0
2021-05-03,Amazonas,Manaus,8.0,11.0,7.0,-16.0,62.0,-3.0
2021-05-04,Amazonas,Manaus,7.0,13.0,8.0,-13.0,63.0,0.0
2021-05-05,Amazonas,Manaus,8.0,11.0,6.0,-21.0,60.0,-2.0
2021-05-06,Amazonas,Manaus,8.0,12.0,10.0,-16.0,58.0,2.0
2021-05-07,Amazonas,Manaus,7.0,18.0,14.0,-4.0,70.0,11.0
2021-05-08,Amazonas,Manaus,4.0,26.0,20.0,-4.0,94.0,19.0
2021-05-09,Amazonas,Manaus,3.0,36.0,12.0,-23.0,81.0,0.0
2021-05-10,Amazonas,Manaus,8.0,11.0,8.0,-16.0,56.0,-6.0
2021-05-11,Amazonas,Manaus,7.0,13.0,11.0,-10.0,58.0,-2.0
2021-05-12,Amazonas,Manaus,9.0,11.0,8.0,-26.0,51.0,-8.0
2021-05-13,Amazonas,Manaus,9.0,12.0,10.0,-22.0,46.0,-7.0
2021-05-14,Amazonas,Manaus,8.0,16.0,14.0,-7.0,57.0,2.0
2021-05-15,Amazonas,Manaus,6.0,23.0,12.0,-7.0,71.0,5.0
2021-05-16,Amazonas,Manaus,7.0,21.0,5.0,-10.0,63.0,-9.0
2021-05-17,Amazonas,Manaus,8.0,14.0,10.0,-10.0,53.0,-8.0
2021-05-18,Amazonas,Manaus,8.0,15.0,10.0,-14.0,55.0,-6.0
2021-05-19,Amazonas,Manaus,8.0,14.0,6.0,-21.0,54.0,-7.0
2021-05-20,Amazonas,Manaus,8.0,16.0,8.0,-12.0,60.0,-2.0
2021-05-21,Amazonas,Manaus,8.0,21.0,14.0,1.0,60.0,2.0
2021-05-22,Amazonas,Manaus,6.0,28.0,11.0,-5.0,67.0,1.0
2021-05-23,Amazonas,Manaus,7.0,23.0,4.0,7.0,62.0,-9.0
2021-05-24,Amazonas,Manaus,9.0,14.0,10.0,-2.0,53.0,-9.0
2021-05-25,Amazonas,Manaus,8.0,17.0,11.0,-2.0,59.0,-5.0
2021-05-26,Amazonas,Manaus,8.0,16.0,10.0,-16.0,57.0,-6.0
2021-05-27,Amazonas,Manaus,8.0,18.0,13.0,-9.0,56.0,-1.0
2021-05-28,Amazonas,Manaus,8.0,23.0,17.0,1.0,72.0,9.0
2021-05-29,Amazonas,Manaus,6.0,32.0,17.0,4.0,84.0,11.0
2021-05-30,Amazonas,Manaus,6.0,27.0,9.0,11.0,81.0,3.0
2021-05-31,Amazonas,Manaus,7.0,19.0,17.0,6.0,77.0,3.0
2021-06-01,Amazonas,Manaus,5.0,19.0,23.0,18.0,86.0,8.0
2021-06-02,Amazonas,Manaus,5.0,19.0,21.0,1.0,77.0,7.0
2021-06-03,Amazonas,Manaus,17.0,-40.0,-12.0,29.0,60.0,-2.0
2021-06-04,Amazonas,Manaus,10.0,2.0,12.0,23.0,77.0,13.0
2021-06-05,Amazonas,Manaus,7.0,26.0,14.0,8.0,79.0,9.0
2021-06-06,Amazonas,Manaus,9.0,17.0,-11.0,-12.0,55.0,-20.0
2021-06-07,Amazonas,Manaus,18.0,-15.0,-36.0,-34.0,47.0,-21.0
2021-06-08,Amazonas,Manaus,8.0,16.0,12.0,1.0,78.0,7.0
2021-06-09,Amazonas,Manaus,7.0,20.0,14.0,-14.0,67.0,2.0
2021-06-10,Amazonas,Manaus,7.0,21.0,19.0,-1.0,67.0,8.0
2021-06-11,Amazonas,Manaus,7.0,25.0,18.0,7.0,68.0,13.0
2021-06-12,Amazonas,Manaus,4.0,32.0,18.0,6.0,82.0,24.0
2021-01-01,Amazonas,Presidente Figueiredo,,-42.0,,,,
2021-01-02,Amazonas,Presidente Figueiredo,,1.0,-66.0,,,
2021-01-03,Amazonas,Presidente Figueiredo,,9.0,,31.0,,27.0
2021-01-04,Amazonas,Presidente Figueiredo,,7.0,,,,
2021-01-05,Amazonas,Presidente Figueiredo,,3.0,,,,
2021-01-06,Amazonas,Presidente Figueiredo,,9.0,,,,
2021-01-07,Amazonas,Presidente Figueiredo,,5.0,,,,
2021-01-08,Amazonas,Presidente Figueiredo,,7.0,,,,
2021-01-09,Amazonas,Presidente Figueiredo,,6.0,,,,-10.0
2021-01-10,Amazonas,Presidente Figueiredo,,3.0,,-50.0,,-31.0
2021-01-11,Amazonas,Presidente Figueiredo,,7.0,,,,
2021-01-12,Amazonas,Presidente Figueiredo,,-5.0,,,,
2021-01-13,Amazonas,Presidente Figueiredo,,9.0,,,,
2021-01-14,Amazonas,Presidente Figueiredo,,-4.0,,,,
2021-01-15,Amazonas,Presidente Figueiredo,,0.0,,,,
2021-01-16,Amazonas,Presidente Figueiredo,,-8.0,,-58.0,,
2021-01-17,Amazonas,Presidente Figueiredo,,-17.0,,-74.0,,
2021-01-18,Amazonas,Presidente Figueiredo,,-14.0,,,,
2021-01-19,Amazonas,Presidente Figueiredo,,-17.0,,,,
2021-01-20,Amazonas,Presidente Figueiredo,,-15.0,,,,
2021-01-21,Amazonas,Presidente Figueiredo,,-17.0,,,,
2021-01-22,Amazonas,Presidente Figueiredo,,-9.0,,,,
2021-01-23,Amazonas,Presidente Figueiredo,,-16.0,,-60.0,,
2021-01-24,Amazonas,Presidente Figueiredo,,-16.0,,-78.0,,
2021-01-25,Amazonas,Presidente Figueiredo,,-21.0,,,,
2021-01-26,Amazonas,Presidente Figueiredo,,-20.0,,,,
2021-01-27,Amazonas,Presidente Figueiredo,,-8.0,,,,
2021-01-28,Amazonas,Presidente Figueiredo,,-20.0,,,,
2021-01-29,Amazonas,Presidente Figueiredo,,-14.0,,,,
2021-01-30,Amazonas,Presidente Figueiredo,,-15.0,,-63.0,,
2021-01-31,Amazonas,Presidente Figueiredo,,-23.0,,-72.0,,
2021-02-01,Amazonas,Presidente Figueiredo,,-11.0,,,,
2021-02-02,Amazonas,Presidente Figueiredo,,-19.0,,,,
2021-02-03,Amazonas,Presidente Figueiredo,,-7.0,,,,
2021-02-04,Amazonas,Presidente Figueiredo,,-13.0,,,,
2021-02-05,Amazonas,Presidente Figueiredo,,-11.0,,,,
2021-02-06,Amazonas,Presidente Figueiredo,,-15.0,,-56.0,,
2021-02-07,Amazonas,Presidente Figueiredo,,-14.0,,-75.0,,
2021-02-08,Amazonas,Presidente Figueiredo,,-6.0,,,,
2021-02-09,Amazonas,Presidente Figueiredo,,-9.0,,,,
2021-02-10,Amazonas,Presidente Figueiredo,,3.0,,,,
2021-02-11,Amazonas,Presidente Figueiredo,,-2.0,,,,
2021-02-12,Amazonas,Presidente Figueiredo,,-5.0,,,,
2021-02-13,Amazonas,Presidente Figueiredo,,-10.0,,,,
2021-02-14,Amazonas,Presidente Figueiredo,,-21.0,,-80.0,,
2021-02-15,Amazonas,Presidente Figueiredo,,-4.0,,,,
2021-02-16,Amazonas,Presidente Figueiredo,,-34.0,,,,
2021-02-17,Amazonas,Presidente Figueiredo,,-2.0,,,,
2021-02-18,Amazonas,Presidente Figueiredo,,-5.0,,,,
2021-02-19,Amazonas,Presidente Figueiredo,,1.0,,,,
2021-02-20,Amazonas,Presidente Figueiredo,,-11.0,,-58.0,,
2021-02-21,Amazonas,Presidente Figueiredo,,-10.0,,-63.0,,-50.0
2021-02-22,Amazonas,Presidente Figueiredo,,-4.0,,,,
2021-02-23,Amazonas,Presidente Figueiredo,,-4.0,,,,
2021-02-24,Amazonas,Presidente Figueiredo,,3.0,,,,
2021-02-25,Amazonas,Presidente Figueiredo,,-2.0,,,,
2021-02-26,Amazonas,Presidente Figueiredo,,8.0,,,,
2021-02-27,Amazonas,Presidente Figueiredo,,0.0,,-51.0,,-22.0
2021-02-28,Amazonas,Presidente Figueiredo,,-17.0,,-61.0,,-44.0
2021-03-01,Amazonas,Presidente Figueiredo,,6.0,,,,
2021-03-02,Amazonas,Presidente Figueiredo,,-3.0,,,,
2021-03-03,Amazonas,Presidente Figueiredo,,3.0,,,,
2021-03-04,Amazonas,Presidente Figueiredo,,5.0,,,,
2021-03-05,Amazonas,Presidente Figueiredo,,7.0,,,,
2021-03-06,Amazonas,Presidente Figueiredo,,-6.0,,-57.0,,-24.0
2021-03-07,Amazonas,Presidente Figueiredo,,-14.0,,-36.0,,-31.0
2021-03-08,Amazonas,Presidente Figueiredo,,5.0,,,,
2021-03-09,Amazonas,Presidente Figueiredo,,0.0,,,,
2021-03-10,Amazonas,Presidente Figueiredo,,17.0,,,,
2021-03-11,Amazonas,Presidente Figueiredo,,2.0,,,,
2021-03-12,Amazonas,Presidente Figueiredo,,6.0,,,,
2021-03-13,Amazonas,Presidente Figueiredo,,-1.0,,,,-18.0
2021-03-14,Amazonas,Presidente Figueiredo,,-1.0,,-43.0,,-32.0
2021-03-15,Amazonas,Presidente Figueiredo,,15.0,,,,
2021-03-16,Amazonas,Presidente Figueiredo,,11.0,,,,
2021-03-17,Amazonas,Presidente Figueiredo,,23.0,,,,
2021-03-18,Amazonas,Presidente Figueiredo,,11.0,,,,
2021-03-19,Amazonas,Presidente Figueiredo,,19.0,,,,
2021-03-20,Amazonas,Presidente Figueiredo,,9.0,,,,-12.0
2021-03-21,Amazonas,Presidente Figueiredo,,10.0,,-42.0,,-26.0
2021-03-22,Amazonas,Presidente Figueiredo,,21.0,,,,
2021-03-23,Amazonas,Presidente Figueiredo,,20.0,,,,
2021-03-24,Amazonas,Presidente Figueiredo,,24.0,,,,
2021-03-25,Amazonas,Presidente Figueiredo,,22.0,,,,
2021-03-26,Amazonas,Presidente Figueiredo,,21.0,,,,
2021-03-27,Amazonas,Presidente Figueiredo,,17.0,,,,-4.0
2021-03-28,Amazonas,Presidente Figueiredo,,14.0,,-24.0,,-15.0
2021-03-29,Amazonas,Presidente Figueiredo,,27.0,,,,
2021-03-30,Amazonas,Presidente Figueiredo,,17.0,,,,
2021-03-31,Amazonas,Presidente Figueiredo,,21.0,,,,
2021-04-01,Amazonas,Presidente Figueiredo,,10.0,,,,
2021-04-02,Amazonas,Presidente Figueiredo,,-35.0,,,,
2021-04-03,Amazonas,Presidente Figueiredo,,3.0,,,,16.0
2021-04-04,Amazonas,Presidente Figueiredo,,4.0,,8.0,,5.0
2021-04-05,Amazonas,Presidente Figueiredo,,25.0,,,,
2021-04-06,Amazonas,Presidente Figueiredo,,21.0,,,,
2021-04-07,Amazonas,Presidente Figueiredo,,37.0,,,,
2021-04-08,Amazonas,Presidente Figueiredo,,22.0,,,,
2021-04-09,Amazonas,Presidente Figueiredo,,25.0,,,,
2021-04-10,Amazonas,Presidente Figueiredo,,4.0,,-52.0,,-29.0
2021-04-11,Amazonas,Presidente Figueiredo,,3.0,,-68.0,,
2021-04-12,Amazonas,Presidente Figueiredo,,25.0,,,,
2021-04-13,Amazonas,Presidente Figueiredo,,18.0,,,,
2021-04-14,Amazonas,Presidente Figueiredo,,27.0,,,,
2021-04-15,Amazonas,Presidente Figueiredo,,25.0,,,,
2021-04-16,Amazonas,Presidente Figueiredo,,30.0,,,,
2021-04-17,Amazonas,Presidente Figueiredo,,10.0,,,,-18.0
2021-04-18,Amazonas,Presidente Figueiredo,,1.0,,-42.0,,
2021-04-19,Amazonas,Presidente Figueiredo,,22.0,,,,
2021-04-20,Amazonas,Presidente Figueiredo,,22.0,,,,
2021-04-21,Amazonas,Presidente Figueiredo,,-14.0,,,,
2021-04-22,Amazonas,Presidente Figueiredo,,24.0,,,,
2021-04-23,Amazonas,Presidente Figueiredo,,17.0,,,,
2021-04-24,Amazonas,Presidente Figueiredo,,12.0,,,,-9.0
2021-04-25,Amazonas,Presidente Figueiredo,,10.0,,-15.0,,-20.0
2021-04-26,Amazonas,Presidente Figueiredo,,20.0,,,,
2021-04-27,Amazonas,Presidente Figueiredo,,18.0,,,,
2021-04-28,Amazonas,Presidente Figueiredo,,31.0,,,,
2021-04-29,Amazonas,Presidente Figueiredo,,25.0,,,,
2021-04-30,Amazonas,Presidente Figueiredo,,29.0,,,,
2021-05-01,Amazonas,Presidente Figueiredo,,11.0,,,,21.0
2021-05-02,Amazonas,Presidente Figueiredo,,11.0,,8.0,,-2.0
2021-05-03,Amazonas,Presidente Figueiredo,,21.0,,,,
2021-05-04,Amazonas,Presidente Figueiredo,,25.0,,,,
2021-05-05,Amazonas,Presidente Figueiredo,,34.0,,,,
2021-05-06,Amazonas,Presidente Figueiredo,,32.0,,,,
2021-05-07,Amazonas,Presidente Figueiredo,,26.0,,,,
2021-05-08,Amazonas,Presidente Figueiredo,,19.0,,,,16.0
2021-05-09,Amazonas,Presidente Figueiredo,,15.0,,-19.0,,-9.0
2021-05-10,Amazonas,Presidente Figueiredo,,29.0,,,,
2021-05-11,Amazonas,Presidente Figueiredo,,19.0,,,,
2021-05-12,Amazonas,Presidente Figueiredo,,41.0,,,,
2021-05-13,Amazonas,Presidente Figueiredo,,8.0,,,,
2021-05-14,Amazonas,Presidente Figueiredo,,31.0,,,,
2021-05-15,Amazonas,Presidente Figueiredo,,16.0,,,,9.0
2021-05-16,Amazonas,Presidente Figueiredo,,13.0,,16.0,,3.0
2021-05-17,Amazonas,Presidente Figueiredo,,28.0,,,,
2021-05-18,Amazonas,Presidente Figueiredo,,26.0,,,,
2021-05-19,Amazonas,Presidente Figueiredo,,34.0,,,,
2021-05-20,Amazonas,Presidente Figueiredo,,25.0,,,,
2021-05-21,Amazonas,Presidente Figueiredo,,35.0,,,,
2021-05-22,Amazonas,Presidente Figueiredo,,20.0,,,,10.0
2021-05-23,Amazonas,Presidente Figueiredo,,13.0,,37.0,,7.0
2021-05-24,Amazonas,Presidente Figueiredo,,36.0,,,,
2021-05-25,Amazonas,Presidente Figueiredo,,29.0,,,,
2021-05-26,Amazonas,Presidente Figueiredo,,39.0,,,,
2021-05-27,Amazonas,Presidente Figueiredo,,41.0,,,,
2021-05-28,Amazonas,Presidente Figueiredo,,54.0,,,,
2021-05-29,Amazonas,Presidente Figueiredo,,29.0,,,,11.0
2021-05-30,Amazonas,Presidente Figueiredo,,11.0,,21.0,,9.0
2021-05-31,Amazonas,Presidente Figueiredo,,48.0,,,,
2021-06-01,Amazonas,Presidente Figueiredo,,41.0,,,,
2021-06-02,Amazonas,Presidente Figueiredo,,53.0,,,,
2021-06-03,Amazonas,Presidente Figueiredo,,-7.0,,,,
2021-06-04,Amazonas,Presidente Figueiredo,,7.0,,,,
2021-06-05,Amazonas,Presidente Figueiredo,,24.0,,,,30.0
2021-06-06,Amazonas,Presidente Figueiredo,,,,44.0,,27.0
2021-06-07,Amazonas,Presidente Figueiredo,,38.0,,,,
2021-06-08,Amazonas,Presidente Figueiredo,,41.0,,,,
2021-06-09,Amazonas,Presidente Figueiredo,,59.0,,,,
2021-06-10,Amazonas,Presidente Figueiredo,,48.0,,,,
2021-06-11,Amazonas,Presidente Figueiredo,,52.0,,,,
2021-06-12,Amazonas,Presidente Figueiredo,,31.0,,,,
2021-01-01,Amazonas,Rio Preto da Eva,,-38.0,-53.0,,,
2021-01-03,Amazonas,Rio Preto da Eva,,,-35.0,,,
2021-01-04,Amazonas,Rio Preto da Eva,,19.0,,,,
2021-01-05,Amazonas,Rio Preto da Eva,,12.0,,,,
2021-01-06,Amazonas,Rio Preto da Eva,,23.0,,,,
2021-01-07,Amazonas,Rio Preto da Eva,,12.0,,,,
2021-01-08,Amazonas,Rio Preto da Eva,,10.0,-53.0,,,
2021-01-10,Amazonas,Rio Preto da Eva,,,-49.0,-47.0,,
2021-01-11,Amazonas,Rio Preto da Eva,,10.0,,,,
2021-01-12,Amazonas,Rio Preto da Eva,,4.0,,,,
2021-01-13,Amazonas,Rio Preto da Eva,,8.0,,,,
2021-01-14,Amazonas,Rio Preto da Eva,,-4.0,,,,
2021-01-15,Amazonas,Rio Preto da Eva,,-12.0,,,,
2021-01-16,Amazonas,Rio Preto da Eva,,-12.0,,,,
2021-01-18,Amazonas,Rio Preto da Eva,,-8.0,,,,
2021-01-19,Amazonas,Rio Preto da Eva,,-6.0,,,,
2021-01-20,Amazonas,Rio Preto da Eva,,-14.0,,,,
2021-01-21,Amazonas,Rio Preto da Eva,,-5.0,,,,
2021-01-22,Amazonas,Rio Preto da Eva,,-12.0,,,,
2021-01-23,Amazonas,Rio Preto da Eva,,-7.0,,,,
2021-01-25,Amazonas,Rio Preto da Eva,,-16.0,,,,
2021-01-26,Amazonas,Rio Preto da Eva,,-18.0,,,,
2021-01-27,Amazonas,Rio Preto da Eva,,-15.0,,,,
2021-01-28,Amazonas,Rio Preto da Eva,,-14.0,,,,
2021-01-29,Amazonas,Rio Preto da Eva,,-11.0,,,,
2021-01-30,Amazonas,Rio Preto da Eva,,-13.0,,,,
2021-02-01,Amazonas,Rio Preto da Eva,,-13.0,,,,
2021-02-02,Amazonas,Rio Preto da Eva,,-13.0,,,,
2021-02-03,Amazonas,Rio Preto da Eva,,-9.0,,,,
2021-02-04,Amazonas,Rio Preto da Eva,,-6.0,,,,
2021-02-05,Amazonas,Rio Preto da Eva,,-11.0,,,,
2021-02-06,Amazonas,Rio Preto da Eva,,-16.0,,,,
2021-02-08,Amazonas,Rio Preto da Eva,,-14.0,,,,
2021-02-09,Amazonas,Rio Preto da Eva,,-14.0,,,,
2021-02-10,Amazonas,Rio Preto da Eva,,-8.0,,,,
2021-02-11,Amazonas,Rio Preto da Eva,,1.0,,,,
2021-02-12,Amazonas,Rio Preto da Eva,,-8.0,,,,
2021-02-15,Amazonas,Rio Preto da Eva,,-10.0,,,,
2021-02-16,Amazonas,Rio Preto da Eva,,-8.0,,,,
2021-02-17,Amazonas,Rio Preto da Eva,,3.0,,,,
2021-02-18,Amazonas,Rio Preto da Eva,,7.0,,,,
2021-02-19,Amazonas,Rio Preto da Eva,,6.0,,,,
2021-02-20,Amazonas,Rio Preto da Eva,,-6.0,,,,
2021-02-22,Amazonas,Rio Preto da Eva,,5.0,,,,
2021-02-23,Amazonas,Rio Preto da Eva,,6.0,,,,
2021-02-24,Amazonas,Rio Preto da Eva,,10.0,,,,
2021-02-25,Amazonas,Rio Preto da Eva,,2.0,,,,
2021-02-26,Amazonas,Rio Preto da Eva,,15.0,,,,
2021-03-01,Amazonas,Rio Preto da Eva,,12.0,,,,
2021-03-02,Amazonas,Rio Preto da Eva,,11.0,,,,
2021-03-03,Amazonas,Rio Preto da Eva,,12.0,,,,
2021-03-04,Amazonas,Rio Preto da Eva,,12.0,,,,
2021-03-05,Amazonas,Rio Preto da Eva,,17.0,,,,
2021-03-06,Amazonas,Rio Preto da Eva,,-4.0,,,,
2021-03-08,Amazonas,Rio Preto da Eva,,7.0,,,,
2021-03-09,Amazonas,Rio Preto da Eva,,6.0,,,,
2021-03-10,Amazonas,Rio Preto da Eva,,25.0,,,,
2021-03-11,Amazonas,Rio Preto da Eva,,20.0,,,,
2021-03-12,Amazonas,Rio Preto da Eva,,16.0,,,,
2021-03-15,Amazonas,Rio Preto da Eva,,16.0,,,,
2021-03-16,Amazonas,Rio Preto da Eva,,16.0,,,,
2021-03-17,Amazonas,Rio Preto da Eva,,19.0,,,,
2021-03-18,Amazonas,Rio Preto da Eva,,13.0,,,,
2021-03-19,Amazonas,Rio Preto da Eva,,15.0,,,,
2021-03-22,Amazonas,Rio Preto da Eva,,15.0,,,,
2021-03-23,Amazonas,Rio Preto da Eva,,16.0,,,,
2021-03-24,Amazonas,Rio Preto da Eva,,32.0,,,,
2021-03-25,Amazonas,Rio Preto da Eva,,28.0,,,,
2021-03-26,Amazonas,Rio Preto da Eva,,21.0,,,,
2021-03-29,Amazonas,Rio Preto da Eva,,28.0,,,,
2021-03-30,Amazonas,Rio Preto da Eva,,27.0,,,,
2021-03-31,Amazonas,Rio Preto da Eva,,5.0,,,,
2021-04-01,Amazonas,Rio Preto da Eva,,18.0,,,,
2021-04-02,Amazonas,Rio Preto da Eva,,-37.0,,,,
2021-04-05,Amazonas,Rio Preto da Eva,,31.0,,,,
2021-04-06,Amazonas,Rio Preto da Eva,,31.0,,,,
2021-04-07,Amazonas,Rio Preto da Eva,,38.0,,,,
2021-04-08,Amazonas,Rio Preto da Eva,,33.0,,,,
2021-04-09,Amazonas,Rio Preto da Eva,,24.0,-50.0,,,
2021-04-11,Amazonas,Rio Preto da Eva,,,-49.0,,,
2021-04-12,Amazonas,Rio Preto da Eva,,29.0,,,,
2021-04-13,Amazonas,Rio Preto da Eva,,24.0,,,,
2021-04-14,Amazonas,Rio Preto da Eva,,34.0,,,,
2021-04-15,Amazonas,Rio Preto da Eva,,37.0,,,,
2021-04-16,Amazonas,Rio Preto da Eva,,24.0,,,,
2021-04-18,Amazonas,Rio Preto da Eva,,,-44.0,,,
2021-04-19,Amazonas,Rio Preto da Eva,,27.0,,,,
2021-04-20,Amazonas,Rio Preto da Eva,,27.0,,,,
2021-04-21,Amazonas,Rio Preto da Eva,,-5.0,,,,
2021-04-22,Amazonas,Rio Preto da Eva,,37.0,,,,
2021-04-23,Amazonas,Rio Preto da Eva,,28.0,,,,
2021-04-25,Amazonas,Rio Preto da Eva,,,-49.0,,,
2021-04-26,Amazonas,Rio Preto da Eva,,26.0,,,,
2021-04-27,Amazonas,Rio Preto da Eva,,28.0,,,,
2021-04-28,Amazonas,Rio Preto da Eva,,40.0,,,,
2021-04-29,Amazonas,Rio Preto da Eva,,34.0,,,,
2021-04-30,Amazonas,Rio Preto da Eva,,37.0,,,,
2021-05-03,Amazonas,Rio Preto da Eva,,25.0,,,,
2021-05-04,Amazonas,Rio Preto da Eva,,32.0,,,,
2021-05-05,Amazonas,Rio Preto da Eva,,37.0,,,,
2021-05-06,Amazonas,Rio Preto da Eva,,38.0,,,,
2021-05-07,Amazonas,Rio Preto da Eva,,37.0,,,,
2021-05-10,Amazonas,Rio Preto da Eva,,39.0,,,,
2021-05-11,Amazonas,Rio Preto da Eva,,33.0,,,,
2021-05-12,Amazonas,Rio Preto da Eva,,41.0,,,,
2021-05-13,Amazonas,Rio Preto da Eva,,45.0,,,,
2021-05-14,Amazonas,Rio Preto da Eva,,36.0,,,,
2021-05-16,Amazonas,Rio Preto da Eva,,,-24.0,,,
2021-05-17,Amazonas,Rio Preto da Eva,,36.0,,,,
2021-05-18,Amazonas,Rio Preto da Eva,,29.0,,,,
2021-05-19,Amazonas,Rio Preto da Eva,,41.0,,,,
2021-05-20,Amazonas,Rio Preto da Eva,,43.0,,,,
2021-05-21,Amazonas,Rio Preto da Eva,,37.0,,,,
2021-05-23,Amazonas,Rio Preto da Eva,,,-29.0,,,
2021-05-24,Amazonas,Rio Preto da Eva,,37.0,,,,
2021-05-25,Amazonas,Rio Preto da Eva,,41.0,,,,
2021-05-26,Amazonas,Rio Preto da Eva,,48.0,,,,
2021-05-27,Amazonas,Rio Preto da Eva,,46.0,,,,
2021-05-28,Amazonas,Rio Preto da Eva,,32.0,,,,
2021-05-30,Amazonas,Rio Preto da Eva,,,-27.0,,,
2021-05-31,Amazonas,Rio Preto da Eva,,32.0,,,,
2021-06-01,Amazonas,Rio Preto da Eva,,32.0,,,,
2021-06-02,Amazonas,Rio Preto da Eva,,49.0,,,,
2021-06-03,Amazonas,Rio Preto da Eva,,-8.0,,,,
2021-06-04,Amazonas,Rio Preto da Eva,,5.0,,,,
2021-06-07,Amazonas,Rio Preto da Eva,,17.0,,,,
2021-06-08,Amazonas,Rio Preto da Eva,,31.0,,,,
2021-06-09,Amazonas,Rio Preto da Eva,,49.0,,,,
2021-06-10,Amazonas,Rio Preto da Eva,,46.0,,,,
2021-06-11,Amazonas,Rio Preto da Eva,,30.0,,,,
2021-01-01,Pará,Ananindeua,16.0,-70.0,-25.0,-43.0,-63.0,-69.0
2021-01-02,Pará,Ananindeua,12.0,-28.0,19.0,-36.0,-17.0,-37.0
2021-01-03,Pará,Ananindeua,5.0,7.0,47.0,-14.0,-1.0,-17.0
2021-01-04,Pará,Ananindeua,8.0,-1.0,38.0,-23.0,11.0,-2.0
2021-01-05,Pará,Ananindeua,9.0,1.0,48.0,-18.0,25.0,5.0
2021-01-06,Pará,Ananindeua,9.0,2.0,34.0,-11.0,19.0,12.0
2021-01-07,Pará,Ananindeua,10.0,3.0,50.0,-5.0,23.0,12.0
2021-01-08,Pará,Ananindeua,10.0,3.0,44.0,-14.0,20.0,11.0
2021-01-09,Pará,Ananindeua,8.0,16.0,57.0,7.0,24.0,9.0
2021-01-10,Pará,Ananindeua,7.0,22.0,29.0,4.0,25.0,9.0
2021-01-11,Pará,Ananindeua,9.0,4.0,63.0,-14.0,19.0,7.0
2021-01-12,Pará,Ananindeua,9.0,0.0,82.0,-18.0,21.0,6.0
2021-01-13,Pará,Ananindeua,8.0,0.0,54.0,-24.0,6.0,2.0
2021-01-14,Pará,Ananindeua,9.0,-2.0,55.0,-19.0,9.0,7.0
2021-01-15,Pará,Ananindeua,8.0,-2.0,69.0,-19.0,10.0,1.0
2021-01-16,Pará,Ananindeua,8.0,6.0,47.0,-6.0,9.0,-4.0
2021-01-17,Pará,Ananindeua,5.0,10.0,10.0,6.0,14.0,-1.0
2021-01-18,Pará,Ananindeua,10.0,-2.0,47.0,-28.0,-3.0,-4.0
2021-01-19,Pará,Ananindeua,8.0,-1.0,46.0,-21.0,9.0,0.0
2021-01-20,Pará,Ananindeua,9.0,-2.0,39.0,-22.0,4.0,1.0
2021-01-21,Pará,Ananindeua,10.0,-2.0,48.0,-30.0,0.0,-1.0
2021-01-22,Pará,Ananindeua,10.0,1.0,50.0,-18.0,11.0,1.0
2021-01-23,Pará,Ananindeua,9.0,8.0,41.0,-11.0,10.0,-6.0
2021-01-24,Pará,Ananindeua,8.0,10.0,6.0,-18.0,16.0,-9.0
2021-01-25,Pará,Ananindeua,10.0,1.0,38.0,-37.0,1.0,-4.0
2021-01-26,Pará,Ananindeua,9.0,0.0,48.0,-33.0,10.0,-3.0
2021-01-27,Pará,Ananindeua,9.0,2.0,48.0,-16.0,9.0,6.0
2021-01-28,Pará,Ananindeua,10.0,1.0,59.0,-15.0,10.0,4.0
2021-01-29,Pará,Ananindeua,9.0,3.0,64.0,-24.0,18.0,2.0
2021-01-30,Pará,Ananindeua,9.0,10.0,47.0,-7.0,20.0,-1.0
2021-01-31,Pará,Ananindeua,9.0,13.0,16.0,-22.0,20.0,-11.0
2021-02-01,Pará,Ananindeua,9.0,3.0,44.0,-29.0,12.0,1.0
2021-02-02,Pará,Ananindeua,7.0,2.0,55.0,-16.0,27.0,7.0
2021-02-03,Pará,Ananindeua,8.0,3.0,43.0,-25.0,10.0,2.0
2021-02-04,Pará,Ananindeua,9.0,1.0,54.0,-25.0,13.0,7.0
2021-02-05,Pará,Ananindeua,8.0,4.0,67.0,-13.0,24.0,7.0
2021-02-06,Pará,Ananindeua,8.0,11.0,55.0,1.0,25.0,2.0
2021-02-07,Pará,Ananindeua,8.0,15.0,14.0,-1.0,24.0,-3.0
